,NAICS,NAICS_TITLE,OCC_CODE,OCC_TITLE,OCC_GROUP,TOT_EMP,EMP_PRSE,PCT_TOTAL,PCT_RPT,H_MEAN,A_MEAN,MEAN_PRSE,H_PCT10,H_PCT25,H_MEDIAN,H_PCT75,H_PCT90,A_PCT10,A_PCT25,A_MEDIAN,A_PCT75,A_PCT90,ANNUAL,HOURLY
7286,53,Real Estate and Rental and Leasing,43-5021,Couriers and Messengers,detailed,750,28.4,0.04,~,14.03,29190,2,10,11.55,13.73,16.42,18.57,20810,24030,28560,34140,38620,,
7287,53,Real Estate and Rental and Leasing,43-5030,Dispatchers,broad,2750,5.7,0.13,~,20.61,42870,1.2,12.34,15.38,19.3,24.51,30.73,25670,32000,40140,50980,63930,,
7288,53,Real Estate and Rental and Leasing,43-5032,"Dispatchers, Except Police, Fire, and Ambulance",detailed,2750,5.7,0.13,~,20.61,42870,1.2,12.34,15.38,19.3,24.51,30.73,25670,32000,40140,50980,63930,,
7289,53,Real Estate and Rental and Leasing,43-5060,"Production, Planning, and Expediting Clerks",broad,3500,8.7,0.16,~,20.04,41680,2.3,10.78,13.34,18.34,25.41,31.77,22410,27750,38140,52850,66090,,
7290,53,Real Estate and Rental and Leasing,43-5061,"Production, Planning, and Expediting Clerks",detailed,3500,8.7,0.16,~,20.04,41680,2.3,10.78,13.34,18.34,25.41,31.77,22410,27750,38140,52850,66090,,
7291,53,Real Estate and Rental and Leasing,43-5070,"Shipping, Receiving, and Traffic Clerks",broad,2050,12.6,0.1,~,16.05,33390,2,10.32,12.57,15.8,18.72,22.84,21470,26140,32850,38940,47510,,
7292,53,Real Estate and Rental and Leasing,43-5071,"Shipping, Receiving, and Traffic Clerks",detailed,2050,12.6,0.1,~,16.05,33390,2,10.32,12.57,15.8,18.72,22.84,21470,26140,32850,38940,47510,,
7293,53,Real Estate and Rental and Leasing,43-5080,Stock Clerks and Order Fillers,broad,6260,5.6,0.29,~,14.22,29580,1,9.5,10.72,13.04,16.82,21,19760,22290,27120,34990,43670,,
7294,53,Real Estate and Rental and Leasing,43-5081,Stock Clerks and Order Fillers,detailed,6260,5.6,0.29,1,14.22,29580,1,9.5,10.72,13.04,16.82,21,19760,22290,27120,34990,43670,,
7295,53,Real Estate and Rental and Leasing,43-5110,"Weighers, Measurers, Checkers, and Samplers, Recordkeeping",broad,150,29.4,0.01,~,13.6,28290,5.2,10.01,10.92,12.43,15.37,18.86,20820,22720,25860,31960,39230,,
7296,53,Real Estate and Rental and Leasing,43-5111,"Weighers, Measurers, Checkers, and Samplers, Recordkeeping",detailed,150,29.4,0.01,~,13.6,28290,5.2,10.01,10.92,12.43,15.37,18.86,20820,22720,25860,31960,39230,,
7297,53,Real Estate and Rental and Leasing,43-6000,Secretaries and Administrative Assistants,minor,122250,1.6,5.69,~,18.12,37680,0.6,10.39,13.19,16.76,21.74,27.97,21610,27430,34860,45230,58190,,
7298,53,Real Estate and Rental and Leasing,43-6010,Secretaries and Administrative Assistants,broad,122250,1.6,5.69,~,18.12,37680,0.6,10.39,13.19,16.76,21.74,27.97,21610,27430,34860,45230,58190,,
7299,53,Real Estate and Rental and Leasing,43-6011,Executive Secretaries and Executive Administrative Assistants,detailed,16230,3.9,0.76,3,28.35,58960,1.5,16.71,21.14,27.32,34.89,41.15,34750,43960,56820,72580,85590,,
7300,53,Real Estate and Rental and Leasing,43-6012,Legal Secretaries,detailed,190,13.7,0.01,~,27.84,57900,2.4,17.27,22.3,28.58,34.03,37.52,35910,46370,59440,70780,78040,,
7301,53,Real Estate and Rental and Leasing,43-6013,Medical Secretaries,detailed,140,29.5,0.01,~,16.53,34390,4.2,10.96,12.99,16.31,19.72,23.18,22800,27030,33920,41030,48210,,
7302,53,Real Estate and Rental and Leasing,43-6014,"Secretaries and Administrative Assistants, Except Legal, Medical, and Executive",detailed,105690,1.7,4.92,18,16.53,34380,0.5,10.21,12.76,15.88,19.58,24.16,21230,26540,33040,40720,50250,,
7303,53,Real Estate and Rental and Leasing,43-9000,Other Office and Administrative Support Workers,minor,116780,2,5.44,~,16,33290,0.6,9.5,11.39,14.99,19,24.4,19750,23690,31170,39520,50750,,
7304,53,Real Estate and Rental and Leasing,43-9010,Computer Operators,broad,140,33.2,0.01,~,19.48,40520,5.4,12.66,13.89,16.94,24.99,30.11,26330,28890,35220,51980,62630,,
7305,53,Real Estate and Rental and Leasing,43-9011,Computer Operators,detailed,140,33.2,0.01,~,19.48,40520,5.4,12.66,13.89,16.94,24.99,30.11,26330,28890,35220,51980,62630,,
7306,53,Real Estate and Rental and Leasing,43-9020,Data Entry and Information Processing Workers,broad,2210,19,0.1,~,15.91,33090,3.6,10.12,12.46,15.03,18.69,22.99,21060,25920,31260,38870,47810,,
7307,53,Real Estate and Rental and Leasing,43-9021,Data Entry Keyers,detailed,2020,20.5,0.09,~,15.83,32920,3.8,10.13,12.44,14.93,18.62,22.87,21070,25870,31060,38720,47580,,
7308,53,Real Estate and Rental and Leasing,43-9022,Word Processors and Typists,detailed,190,31.7,0.01,~,16.78,34900,5.8,9.66,12.82,16.35,19.25,24.51,20090,26660,34020,40040,50980,,
7309,53,Real Estate and Rental and Leasing,43-9030,Desktop Publishers,broad,**,**,**,~,19.89,41370,5.3,15.21,16.62,18.82,23.37,27.62,31640,34570,39150,48610,57450,,
7310,53,Real Estate and Rental and Leasing,43-9031,Desktop Publishers,detailed,**,**,**,~,19.89,41370,5.3,15.21,16.62,18.82,23.37,27.62,31640,34570,39150,48610,57450,,
7311,53,Real Estate and Rental and Leasing,43-9040,Insurance Claims and Policy Processing Clerks,broad,250,14.1,0.01,~,19.1,39730,5.5,12.73,14.15,17.13,20.02,28.78,26480,29430,35630,41650,59870,,
7312,53,Real Estate and Rental and Leasing,43-9041,Insurance Claims and Policy Processing Clerks,detailed,250,14.1,0.01,~,19.1,39730,5.5,12.73,14.15,17.13,20.02,28.78,26480,29430,35630,41650,59870,,
7313,53,Real Estate and Rental and Leasing,43-9050,"Mail Clerks and Mail Machine Operators, Except Postal Service",broad,370,17.1,0.02,~,16.28,33870,5.4,9.75,11.61,16.22,20.61,23.64,20270,24150,33730,42870,49170,,
7314,53,Real Estate and Rental and Leasing,43-9051,"Mail Clerks and Mail Machine Operators, Except Postal Service",detailed,370,17.1,0.02,~,16.28,33870,5.4,9.75,11.61,16.22,20.61,23.64,20270,24150,33730,42870,49170,,
7315,53,Real Estate and Rental and Leasing,43-9060,"Office Clerks, General",broad,111030,2,5.17,~,15.96,33190,0.7,9.45,11.34,14.94,18.94,24.41,19660,23590,31080,39390,50770,,
7316,53,Real Estate and Rental and Leasing,43-9061,"Office Clerks, General",detailed,111030,2,5.17,18,15.96,33190,0.7,9.45,11.34,14.94,18.94,24.41,19660,23590,31080,39390,50770,,
7317,53,Real Estate and Rental and Leasing,43-9070,"Office Machine Operators, Except Computer",broad,980,46.3,0.05,~,15.8,32870,4.1,10.4,11.14,15.28,20.42,22.78,21640,23180,31780,42470,47390,,
7318,53,Real Estate and Rental and Leasing,43-9071,"Office Machine Operators, Except Computer",detailed,980,46.3,0.05,~,15.8,32870,4.1,10.4,11.14,15.28,20.42,22.78,21640,23180,31780,42470,47390,,
7319,53,Real Estate and Rental and Leasing,43-9190,Miscellaneous Office and Administrative Support Workers,broad,1740,9.2,0.08,~,18.24,37940,3.6,10.58,12.5,17,22.18,27.85,22010,26000,35360,46130,57920,,
7320,53,Real Estate and Rental and Leasing,43-9199,"Office and Administrative Support Workers, All Other",detailed,1740,9.2,0.08,~,18.24,37940,3.6,10.58,12.5,17,22.18,27.85,22010,26000,35360,46130,57920,,
7321,53,Real Estate and Rental and Leasing,45-0000,"Farming, Fishing, and Forestry Occupations",major,750,21.1,0.03,~,15.08,31370,5.6,9.21,10.55,14.37,18.69,22.87,19160,21950,29890,38880,47580,,
7322,53,Real Estate and Rental and Leasing,45-2000,Agricultural Workers,minor,680,22.5,0.03,~,14.42,30000,6.2,9.14,10.26,13.66,18.05,21.55,19010,21350,28410,37550,44830,,
7323,53,Real Estate and Rental and Leasing,45-2090,Miscellaneous Agricultural Workers,broad,680,22.5,0.03,~,14.42,30000,6.2,9.14,10.26,13.66,18.05,21.55,19010,21350,28410,37550,44830,,
7324,53,Real Estate and Rental and Leasing,45-2092,"Farmworkers and Laborers, Crop, Nursery, and Greenhouse",detailed,350,32.3,0.02,~,13.73,28570,6.2,9.19,10.01,13.49,17.25,18.74,19120,20820,28060,35870,38990,,
7325,53,Real Estate and Rental and Leasing,45-2093,"Farmworkers, Farm, Ranch, and Aquacultural Animals",detailed,300,34.1,0.01,~,15.12,31460,11.8,8.93,10.27,13.43,20.75,23.5,18580,21350,27930,43150,48890,,
7326,53,Real Estate and Rental and Leasing,45-2099,"Agricultural Workers, All Other",detailed,**,**,**,~,14.39,29930,4.6,9.32,12.77,14.77,16.88,18.1,19390,26560,30730,35110,37640,,
7327,53,Real Estate and Rental and Leasing,47-0000,Construction and Extraction Occupations,major,26940,4.1,1.25,2,24.3,50540,2.3,12.68,15.86,21.14,29.71,41.91,26370,32980,43980,61790,87180,,
7328,53,Real Estate and Rental and Leasing,47-1000,Supervisors of Construction and Extraction Workers,minor,3430,7.5,0.16,~,34.1,70930,3.1,19.57,23.9,30.78,40.91,55.28,40700,49720,64020,85100,114990,,
7329,53,Real Estate and Rental and Leasing,47-1010,First-Line Supervisors of Construction Trades and Extraction Workers,broad,3430,7.5,0.16,~,34.1,70930,3.1,19.57,23.9,30.78,40.91,55.28,40700,49720,64020,85100,114990,,
7330,53,Real Estate and Rental and Leasing,47-1011,First-Line Supervisors of Construction Trades and Extraction Workers,detailed,3430,7.5,0.16,~,34.1,70930,3.1,19.57,23.9,30.78,40.91,55.28,40700,49720,64020,85100,114990,,
7331,53,Real Estate and Rental and Leasing,47-2000,Construction Trades Workers,minor,18250,4.7,0.85,~,23.06,47960,3.4,12.59,15.47,20.05,28.05,40.23,26190,32180,41710,58340,83680,,
7332,53,Real Estate and Rental and Leasing,47-2020,"Brickmasons, Blockmasons, and Stonemasons",broad,30,34.4,0,~,32.96,68560,16.4,17.28,19.59,30.36,43.89,58.43,35950,40750,63140,91280,121540,,
7333,53,Real Estate and Rental and Leasing,47-2021,Brickmasons and Blockmasons,detailed,30,34.4,0,~,32.96,68560,16.4,17.28,19.59,30.36,43.89,58.43,35950,40750,63140,91280,121540,,
7334,53,Real Estate and Rental and Leasing,47-2030,Carpenters,broad,4970,12.3,0.23,~,26.14,54370,7.5,14.43,17.69,23.48,32.86,44.63,30000,36790,48830,68340,92840,,
7335,53,Real Estate and Rental and Leasing,47-2031,Carpenters,detailed,4970,12.3,0.23,~,26.14,54370,7.5,14.43,17.69,23.48,32.86,44.63,30000,36790,48830,68340,92840,,
7336,53,Real Estate and Rental and Leasing,47-2040,"Carpet, Floor, and Tile Installers and Finishers",broad,60,29.7,0,~,21.5,44720,18.2,12.11,13.5,19.91,23.6,44.25,25190,28070,41400,49080,92040,,
7337,53,Real Estate and Rental and Leasing,47-2050,"Cement Masons, Concrete Finishers, and Terrazzo Workers",broad,**,**,**,~,27.77,57760,5.1,21.9,26.16,28.44,30.72,33.7,45550,54420,59150,63890,70100,,
7338,53,Real Estate and Rental and Leasing,47-2051,Cement Masons and Concrete Finishers,detailed,**,**,**,~,27.77,57760,5.1,21.9,26.16,28.44,30.72,33.7,45550,54420,59150,63890,70100,,
7339,53,Real Estate and Rental and Leasing,47-2060,Construction Laborers,broad,3780,8.3,0.18,~,18.93,39380,3.4,11.57,13.68,17.06,22.1,29.2,24060,28440,35490,45960,60730,,
7340,53,Real Estate and Rental and Leasing,47-2061,Construction Laborers,detailed,3780,8.3,0.18,~,18.93,39380,3.4,11.57,13.68,17.06,22.1,29.2,24060,28440,35490,45960,60730,,
7341,53,Real Estate and Rental and Leasing,47-2070,Construction Equipment Operators,broad,1140,17.4,0.05,~,25.59,53220,4.5,15.08,18.79,23.67,30.26,40.62,31360,39080,49230,62930,84490,,
7342,53,Real Estate and Rental and Leasing,47-2071,"Paving, Surfacing, and Tamping Equipment Operators",detailed,170,41.6,0.01,~,23.3,48460,3.1,14.56,17.45,21.6,31.01,35.88,30290,36290,44920,64510,74620,,
7343,53,Real Estate and Rental and Leasing,47-2073,Operating Engineers and Other Construction Equipment Operators,detailed,970,19,0.05,~,25.98,54030,5.2,15.16,19.09,24.06,30.19,42.78,31540,39710,50050,62790,88990,,
7344,53,Real Estate and Rental and Leasing,47-2110,Electricians,broad,1200,9.7,0.06,~,35.61,74070,9.3,18.04,24.65,32.17,50.69,57.84,37510,51260,66920,105440,120300,,
7345,53,Real Estate and Rental and Leasing,47-2111,Electricians,detailed,1200,9.7,0.06,~,35.61,74070,9.3,18.04,24.65,32.17,50.69,57.84,37510,51260,66920,105440,120300,,
7346,53,Real Estate and Rental and Leasing,47-2140,Painters and Paperhangers,broad,5920,5.8,0.28,~,19.48,40530,1.7,11.9,14.21,17.75,23.56,30.03,24750,29550,36930,49010,62470,,
7347,53,Real Estate and Rental and Leasing,47-2141,"Painters, Construction and Maintenance",detailed,5920,5.8,0.28,1,19.48,40530,1.7,11.9,14.21,17.75,23.56,30.03,24750,29550,36930,49010,62470,,
7348,53,Real Estate and Rental and Leasing,47-2150,"Pipelayers, Plumbers, Pipefitters, and Steamfitters",broad,660,17,0.03,~,27.74,57690,6,14.38,18.42,24.77,32.87,45.56,29910,38310,51520,68370,94760,,
7349,53,Real Estate and Rental and Leasing,47-2152,"Plumbers, Pipefitters, and Steamfitters",detailed,630,17.7,0.03,~,27.98,58190,6.3,14.2,18.21,25.13,33.71,46.01,29540,37880,52270,70110,95710,,
7350,53,Real Estate and Rental and Leasing,47-2180,Roofers,broad,80,35.7,0,~,26.62,55370,10.8,16.42,18.61,24.44,31.88,44.52,34160,38700,50830,66310,92600,,
7351,53,Real Estate and Rental and Leasing,47-2181,Roofers,detailed,80,35.7,0,~,26.62,55370,10.8,16.42,18.61,24.44,31.88,44.52,34160,38700,50830,66310,92600,,
7352,53,Real Estate and Rental and Leasing,47-2210,Sheet Metal Workers,broad,**,**,**,~,22.38,46550,5,12.81,14.87,22.51,28.79,33.44,26640,30920,46820,59880,69550,,
7353,53,Real Estate and Rental and Leasing,47-2211,Sheet Metal Workers,detailed,**,**,**,~,22.38,46550,5,12.81,14.87,22.51,28.79,33.44,26640,30920,46820,59880,69550,,
7354,53,Real Estate and Rental and Leasing,47-2220,Structural Iron and Steel Workers,broad,280,38.8,0.01,~,21.66,45060,15.1,13.31,15.73,18.53,23.57,40.93,27690,32720,38540,49020,85140,,
7355,53,Real Estate and Rental and Leasing,47-2221,Structural Iron and Steel Workers,detailed,280,38.8,0.01,~,21.66,45060,15.1,13.31,15.73,18.53,23.57,40.93,27690,32720,38540,49020,85140,,
7356,53,Real Estate and Rental and Leasing,47-3000,"Helpers, Construction Trades",minor,300,26.4,0.01,~,16.56,34450,4.1,10.16,12.01,15.41,20.48,25.07,21130,24980,32050,42610,52140,,
7357,53,Real Estate and Rental and Leasing,47-3010,"Helpers, Construction Trades",broad,300,26.4,0.01,~,16.56,34450,4.1,10.16,12.01,15.41,20.48,25.07,21130,24980,32050,42610,52140,,
7358,53,Real Estate and Rental and Leasing,47-3012,Helpers--Carpenters,detailed,130,47.2,0.01,~,17.05,35460,4,10.29,11.7,16.39,22.03,25.73,21400,24340,34080,45820,53530,,
7359,53,Real Estate and Rental and Leasing,47-3013,Helpers--Electricians,detailed,**,**,**,~,15.2,31630,6.2,11.94,12.83,13.97,15.22,25.3,24840,26680,29050,31660,52630,,
7360,53,Real Estate and Rental and Leasing,47-3014,"Helpers--Painters, Paperhangers, Plasterers, and Stucco Masons",detailed,50,39.6,0,~,13.21,27490,6.5,9.7,10.39,11.66,15.57,20.72,20180,21610,24250,32390,43100,,
7361,53,Real Estate and Rental and Leasing,47-3019,"Helpers, Construction Trades, All Other",detailed,**,**,**,~,18.2,37850,4.5,12.27,15.78,17.98,21.42,24.08,25520,32830,37400,44550,50090,,
7362,53,Real Estate and Rental and Leasing,47-4000,Other Construction and Related Workers,minor,3450,13.5,0.16,~,21.42,44540,4,11.09,14.31,18.45,27.66,36.37,23070,29760,38380,57540,75650,,
7363,53,Real Estate and Rental and Leasing,47-4010,Construction and Building Inspectors,broad,1700,13.9,0.08,~,25.19,52410,4.6,14.42,17.32,22.43,32.72,40.12,30000,36030,46650,68060,83440,,
7364,53,Real Estate and Rental and Leasing,47-4011,Construction and Building Inspectors,detailed,1700,13.9,0.08,~,25.19,52410,4.6,14.42,17.32,22.43,32.72,40.12,30000,36030,46650,68060,83440,,
7365,53,Real Estate and Rental and Leasing,47-4030,Fence Erectors,broad,660,33.9,0.03,~,16.24,33780,4.5,9.67,12.31,14.54,18.67,25.87,20120,25600,30240,38840,53820,,
7366,53,Real Estate and Rental and Leasing,47-4031,Fence Erectors,detailed,660,33.9,0.03,~,16.24,33780,4.5,9.67,12.31,14.54,18.67,25.87,20120,25600,30240,38840,53820,,
7367,53,Real Estate and Rental and Leasing,47-4050,Highway Maintenance Workers,broad,**,**,**,~,20.24,42090,7.9,10.74,14.21,17.99,26.93,32.26,22340,29560,37410,56020,67100,,
7368,53,Real Estate and Rental and Leasing,47-4051,Highway Maintenance Workers,detailed,**,**,**,~,20.24,42090,7.9,10.74,14.21,17.99,26.93,32.26,22340,29560,37410,56020,67100,,
7369,53,Real Estate and Rental and Leasing,47-4090,Miscellaneous Construction and Related Workers,detailed,**,**,**,~,16.19,33670,10.7,10.63,11.8,14.45,18.71,26.75,22100,24550,30070,38930,55640,,
7370,53,Real Estate and Rental and Leasing,47-4090,Miscellaneous Construction and Related Workers,broad,**,**,**,~,16.19,33670,10.7,10.63,11.8,14.45,18.71,26.75,22100,24550,30070,38930,55640,,
7371,53,Real Estate and Rental and Leasing,47-5000,Extraction Workers,minor,1520,14.5,0.07,~,25.18,52380,7.2,13.86,16.54,20.68,28.9,39.77,28820,34390,43020,60120,82710,,
7372,53,Real Estate and Rental and Leasing,47-5010,"Derrick, Rotary Drill, and Service Unit Operators, Oil, Gas, and Mining",broad,1010,17.3,0.05,~,28.76,59820,8.5,15.61,18.11,24.06,32.9,55.28,32460,37680,50030,68440,114990,,
7373,53,Real Estate and Rental and Leasing,47-5013,"Service Unit Operators, Oil, Gas, and Mining",detailed,980,17.6,0.05,~,28.87,60060,8.8,15.55,18,23.97,33.35,56.15,32340,37440,49870,69380,116790,,
7374,53,Real Estate and Rental and Leasing,47-5070,"Roustabouts, Oil and Gas",broad,420,30.6,0.02,~,18.42,38300,5,12.55,14.44,17.48,21.55,26.04,26100,30030,36370,44830,54150,,
7375,53,Real Estate and Rental and Leasing,47-5071,"Roustabouts, Oil and Gas",detailed,420,30.6,0.02,~,18.42,38300,5,12.55,14.44,17.48,21.55,26.04,26100,30030,36370,44830,54150,,
7376,53,Real Estate and Rental and Leasing,47-5080,Helpers--Extraction Workers,broad,80,36.4,0,~,16.79,34920,7.4,12.49,13.94,16.57,19.42,22.88,25990,28990,34470,40390,47590,,
7377,53,Real Estate and Rental and Leasing,47-5081,Helpers--Extraction Workers,detailed,80,36.4,0,~,16.79,34920,7.4,12.49,13.94,16.57,19.42,22.88,25990,28990,34470,40390,47590,,
7378,53,Real Estate and Rental and Leasing,49-0000,"Installation, Maintenance, and Repair Occupations",major,393670,0.9,18.33,35,19.28,40090,0.4,11.17,13.94,17.75,23.23,29.65,23230,29000,36920,48320,61670,,
7379,53,Real Estate and Rental and Leasing,49-1000,"Supervisors of Installation, Maintenance, and Repair Workers",minor,32990,2,1.54,~,28.45,59180,0.7,17.3,21.12,26.77,33.96,43.32,35990,43930,55670,70650,90110,,
7380,53,Real Estate and Rental and Leasing,49-1010,"First-Line Supervisors of Mechanics, Installers, and Repairers",broad,32990,2,1.54,~,28.45,59180,0.7,17.3,21.12,26.77,33.96,43.32,35990,43930,55670,70650,90110,,
7381,53,Real Estate and Rental and Leasing,49-1011,"First-Line Supervisors of Mechanics, Installers, and Repairers",detailed,32990,2,1.54,6,28.45,59180,0.7,17.3,21.12,26.77,33.96,43.32,35990,43930,55670,70650,90110,,
7382,53,Real Estate and Rental and Leasing,49-2000,"Electrical and Electronic Equipment Mechanics, Installers, and Repairers",minor,2850,10.1,0.13,~,21.24,44190,2.4,11.64,15.36,19.82,26.57,32.24,24200,31940,41230,55270,67060,,
7383,53,Real Estate and Rental and Leasing,49-2010,"Computer, Automated Teller, and Office Machine Repairers",broad,1430,16.6,0.07,~,21.51,44740,4.2,12.55,16.07,20.56,26.68,31.35,26100,33420,42770,55490,65210,,
7384,53,Real Estate and Rental and Leasing,49-2011,"Computer, Automated Teller, and Office Machine Repairers",detailed,1430,16.6,0.07,~,21.51,44740,4.2,12.55,16.07,20.56,26.68,31.35,26100,33420,42770,55490,65210,,
7385,53,Real Estate and Rental and Leasing,49-2020,Radio and Telecommunications Equipment Installers and Repairers,broad,90,44.7,0,~,24.77,51530,5,15.72,19.82,24.29,29.47,35.31,32700,41230,50530,61290,73440,,
7386,53,Real Estate and Rental and Leasing,49-2022,"Telecommunications Equipment Installers and Repairers, Except Line Installers",detailed,80,49.4,0,~,25.53,53100,5.2,16.3,20.74,25,29.97,36.07,33890,43130,51990,62330,75020,,
7387,53,Real Estate and Rental and Leasing,49-2090,"Miscellaneous Electrical and Electronic Equipment Mechanics, Installers, and Repairers",broad,1330,12.6,0.06,~,20.72,43090,2.9,11.05,14.03,18.7,26.07,33.01,22990,29180,38900,54230,68660,,
7388,53,Real Estate and Rental and Leasing,49-2092,"Electric Motor, Power Tool, and Related Repairers",detailed,290,23.7,0.01,~,22.98,47800,5.7,12.86,17.1,22.03,27.73,33.82,26740,35560,45810,57670,70350,,
7389,53,Real Estate and Rental and Leasing,49-2094,"Electrical and Electronics Repairers, Commercial and Industrial Equipment",detailed,530,21.5,0.02,~,24.23,50400,4.1,14.86,17.37,22.81,29.44,37.25,30910,36120,47450,61240,77470,,
7390,53,Real Estate and Rental and Leasing,49-2097,Electronic Home Entertainment Equipment Installers and Repairers,detailed,480,21.3,0.02,~,15.55,32340,4.3,10.22,11.39,13.74,18.19,24.11,21260,23700,28580,37830,50160,,
7391,53,Real Estate and Rental and Leasing,49-3000,"Vehicle and Mobile Equipment Mechanics, Installers, and Repairers",minor,37180,2.8,1.73,~,22.29,46370,0.7,13.43,16.91,21.54,27.02,31.62,27940,35160,44800,56200,65770,,
